"pop_id","pixel_id","x","y","tile_id","clc_code","clc_name","Onset_Greenness_Increase_2013","Onset_Greenness_Increase_2014","Onset_Greenness_Increase_2015","Onset_Greenness_Increase_2016","Onset_Greenness_Increase_2017","Onset_Greenness_Increase_2018","Onset_Greenness_Increase_2019","Onset_Greenness_Increase_2020","Onset_Greenness_Increase_2021","Onset_Greenness_Increase_2022","Onset_Greenness_Increase_2023","GLSP_QC_2013","GLSP_QC_2014","GLSP_QC_2015","GLSP_QC_2016","GLSP_QC_2017","GLSP_QC_2018","GLSP_QC_2019","GLSP_QC_2020","GLSP_QC_2021","GLSP_QC_2022","GLSP_QC_2023","PGQ_Onset_Greenness_Increase_2013","PGQ_Onset_Greenness_Increase_2014","PGQ_Onset_Greenness_Increase_2015","PGQ_Onset_Greenness_Increase_2016","PGQ_Onset_Greenness_Increase_2017","PGQ_Onset_Greenness_Increase_2018","PGQ_Onset_Greenness_Increase_2019","PGQ_Onset_Greenness_Increase_2020","PGQ_Onset_Greenness_Increase_2021","PGQ_Onset_Greenness_Increase_2022","PGQ_Onset_Greenness_Increase_2023","QC_mandatory_quality_2013","QC_mandatory_quality_2014","QC_mandatory_quality_2015","QC_mandatory_quality_2016","QC_mandatory_quality_2017","QC_mandatory_quality_2018","QC_mandatory_quality_2019","QC_mandatory_quality_2020","QC_mandatory_quality_2021","QC_mandatory_quality_2022","QC_mandatory_quality_2023","QC_climatology_2013","QC_climatology_2014","QC_climatology_2015","QC_climatology_2016","QC_climatology_2017","QC_climatology_2018","QC_climatology_2019","QC_climatology_2020","QC_climatology_2021","QC_climatology_2022","QC_climatology_2023","QC_land_water_2013","QC_land_water_2014","QC_land_water_2015","QC_land_water_2016","QC_land_water_2017","QC_land_water_2018","QC_land_water_2019","QC_land_water_2020","QC_land_water_2021","QC_land_water_2022","QC_land_water_2023"
"Cheshire_24",1300416,-133202.40599375,5914881.79519725,"h17v03",18,"Pastures",105,93,95,91,96,92,34,84,117,72,93,53,58,NA,54,58,57,57,53,57,49,57,0,0,14,0,14,0,0,71,85,57,57,"processed, other quality","processed, backup algorithm",NA,"processed, backup algorithm","processed, backup algorithm","processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, other quality","climatology fill 21-30%","climatology fill >31%",NA,"climatology fill 21-30%","climatology fill >31%","climatology fill >31%","climatology fill >31%","climatology fill 21-30%","climatology fill >31%","climatology fill 16-20%","climatology fill >31%","land","land",NA,"land","land","land","land","land","land","land","land"
"Cheshire_24",1300417,-132739.09327725,5914881.79519725,"h17v03",18,"Pastures",89,93,98,97,86,109,55,59,116,76,78,57,58,NA,54,58,53,57,57,54,49,53,0,0,28,0,14,0,85,0,71,85,0,"processed, other quality","processed, backup algorithm",NA,"processed, backup algorithm","processed, backup algorithm","processed, other quality","processed, other quality","processed, other quality","processed, backup algorithm","processed, other quality","processed, other quality","climatology fill >31%","climatology fill >31%",NA,"climatology fill 21-30%","climatology fill >31%","climatology fill 21-30%","climatology fill >31%","climatology fill >31%","climatology fill 21-30%","climatology fill 16-20%","climatology fill 21-30%","land","land",NA,"land","land","land","land","land","land","land","land"
"Cheshire_24",1300418,-132275.78056075,5914881.79519725,"h17v03",27,"Moors and heathland",103,85,95,115,83,110,59,90,84,84,109,NA,58,NA,58,58,49,58,53,57,35,53,0,14,14,0,14,0,71,85,42,71,14,NA,"processed, backup algorithm",NA,"processed, backup algorithm","processed, backup algorithm","processed, other quality","processed, backup algorithm","processed, other quality","processed, other quality","not processed","processed, other quality",NA,"climatology fill >31%",NA,"climatology fill >31%","climatology fill >31%","climatology fill 16-20%","climatology fill >31%","climatology fill 21-30%","climatology fill >31%","climatology fill 0%","climatology fill 21-30%",NA,"land",NA,"land","land","land","land","land","land","land","land"
"Cheshire_24",1300419,-131812.46784425,5914881.79519725,"h17v03",18,"Pastures",45,82,92,119,93,113,71,101,37,84,90,NA,58,NA,54,58,53,54,57,53,54,41,28,28,0,0,14,0,28,100,0,71,42,NA,"processed, backup algorithm",NA,"processed, backup algorithm","processed, backup algorithm","processed, other quality","processed, backup algorithm","processed, other quality","processed, other quality","processed, backup algorithm","processed, other quality",NA,"climatology fill >31%",NA,"climatology fill 21-30%","climatology fill >31%","climatology fill 21-30%","climatology fill 21-30%","climatology fill >31%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 6-10%",NA,"land",NA,"land","land","land","land","land","land","land","land"
"Cheshire_24",1300420,-131349.15512775,5914881.79519725,"h17v03",18,"Pastures",100,93,63,103,85,79,53,16,92,118,88,57,58,57,54,58,54,57,57,53,57,53,0,0,0,0,71,0,71,0,71,0,28,"processed, other quality","processed, backup algorithm","processed, other quality","processed, backup algorithm","processed, backup algorithm","processed, backup algorithm","processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, other quality","climatology fill >31%","climatology fill >31%","climatology fill >31%","climatology fill 21-30%","climatology fill >31%","climatology fill 21-30%","climatology fill >31%","climatology fill >31%","climatology fill 21-30%","climatology fill >31%","climatology fill 21-30%","land","land","land","land","land","land","land","land","land","land","land"
"Cheshire_24",1301210,-134129.03142675,5914418.48248075,"h17v03",26,"Natural grasslands",101,103,89,116,92,107,111,79,119,75,103,57,58,57,NA,58,53,57,53,58,49,53,0,0,0,0,14,0,57,71,71,71,42,"processed, other quality","processed, backup algorithm","processed, other quality",NA,"processed, backup algorithm","processed, other quality","processed, other quality","processed, other quality","processed, backup algorithm","processed, other quality","processed, other quality","climatology fill >31%","climatology fill >31%","climatology fill >31%",NA,"climatology fill >31%","climatology fill 21-30%","climatology fill >31%","climatology fill 21-30%","climatology fill >31%","climatology fill 16-20%","climatology fill 21-30%","land","land","land",NA,"land","land","land","land","land","land","land"
"Cheshire_24",1301211,-133665.71871025,5914418.48248075,"h17v03",27,"Moors and heathland",101,82,113,77,76,80,87,87,86,73,83,57,58,57,NA,58,57,53,53,45,53,57,0,28,57,0,28,0,28,85,57,71,14,"processed, other quality","processed, backup algorithm","processed, other quality",NA,"processed, backup algorithm","processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, other quality","climatology fill >31%","climatology fill >31%","climatology fill >31%",NA,"climatology fill >31%","climatology fill >31%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 11-15%","climatology fill 21-30%","climatology fill >31%","land","land","land",NA,"land","land","land","land","land","land","land"
"Cheshire_24",1301212,-133202.40599375,5914418.48248075,"h17v03",18,"Pastures",93,82,90,80,86,91,62,79,67,83,58,53,58,53,54,58,49,57,57,57,54,57,0,28,0,0,14,0,71,57,0,71,0,"processed, other quality","processed, backup algorithm","processed, other quality","processed, backup algorithm","processed, backup algorithm","processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, backup algorithm","processed, other quality","climatology fill 21-30%","climatology fill >31%","climatology fill 21-30%","climatology fill 21-30%","climatology fill >31%","climatology fill 16-20%","climatology fill >31%","climatology fill >31%","climatology fill >31%","climatology fill 21-30%","climatology fill >31%","land","land","land","land","land","land","land","land","land","land","land"
"Cheshire_24",1301213,-132739.09327725,5914418.48248075,"h17v03",27,"Moors and heathland",113,81,89,97,97,104,63,53,118,83,102,57,58,57,53,58,49,57,57,58,58,57,0,42,0,0,14,0,71,0,57,57,57,"processed, other quality","processed, backup algorithm","processed, other quality","processed, other quality","processed, backup algorithm","processed, other quality","processed, other quality","processed, other quality","processed, backup algorithm","processed, backup algorithm","processed, other quality","climatology fill >31%","climatology fill >31%","climatology fill >31%","climatology fill 21-30%","climatology fill >31%","climatology fill 16-20%","climatology fill >31%","climatology fill >31%","climatology fill >31%","climatology fill >31%","climatology fill >31%","land","land","land","land","land","land","land","land","land","land","land"
"Cheshire_24",1301214,-132275.78056075,5914418.48248075,"h17v03",27,"Moors and heathland",132,79,119,90,86,109,96,109,70,61,91,NA,58,53,NA,58,53,53,53,57,NA,NA,0,42,57,0,42,0,71,100,0,14,57,NA,"processed, backup algorithm","processed, other quality",NA,"processed, backup algorithm","processed, other quality","processed, other quality","processed, other quality","processed, other quality",NA,NA,NA,"climatology fill >31%","climatology fill 21-30%",NA,"climatology fill >31%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 21-30%","climatology fill >31%",NA,NA,NA,"land","land",NA,"land","land","land","land","land",NA,NA
"Cheshire_24",1301215,-131812.46784425,5914418.48248075,"h17v03",18,"Pastures",128,104,89,105,97,122,70,92,36,77,93,NA,58,53,NA,58,41,57,53,NA,NA,NA,0,0,0,0,14,42,28,100,0,71,57,NA,"processed, backup algorithm","processed, other quality",NA,"processed, backup algorithm","processed, other quality","processed, other quality","processed, other quality",NA,NA,NA,NA,"climatology fill >31%","climatology fill 21-30%",NA,"climatology fill >31%","climatology fill 6-10%","climatology fill >31%","climatology fill 21-30%",NA,NA,NA,NA,"land","land",NA,"land","land","land","land",NA,NA,NA
"Cheshire_24",1301216,-131349.15512775,5914418.48248075,"h17v03",36,"Peat bogs",89,98,95,93,98,99,77,62,58,86,73,NA,58,57,54,58,58,57,53,57,58,57,0,0,0,0,14,0,0,0,0,42,0,NA,"processed, backup algorithm","processed, other quality","processed, backup algorithm","processed, backup algorithm","processed, backup algorithm","processed, other quality","processed, other quality","processed, other quality","processed, backup algorithm","processed, other quality",NA,"climatology fill >31%","climatology fill >31%","climatology fill 21-30%","climatology fill >31%","climatology fill >31%","climatology fill >31%","climatology fill 21-30%","climatology fill >31%","climatology fill >31%","climatology fill >31%",NA,"land","land","land","land","land","land","land","land","land","land"
"Cheshire_24",1302006,-134129.03142675,5913955.16976425,"h17v03",23,"Broad-leaved forest",100,101,111,110,98,94,80,101,29,48,101,57,58,58,NA,58,57,57,57,58,57,53,0,0,14,0,28,0,0,71,0,0,0,"processed, other quality","processed, backup algorithm","processed, backup algorithm",NA,"processed, backup algorithm","processed, other quality","processed, other quality","processed, other quality","processed, backup algorithm","processed, other quality","processed, other quality","climatology fill >31%","climatology fill >31%","climatology fill >31%",NA,"climatology fill >31%","climatology fill >31%","climatology fill >31%","climatology fill >31%","climatology fill >31%","climatology fill >31%","climatology fill 21-30%","land","land","land",NA,"land","land","land","land","land","land","land"
"Cheshire_24",1302007,-133665.71871025,5913955.16976425,"h17v03",26,"Natural grasslands",117,77,89,115,113,106,85,105,93,107,105,57,58,53,58,58,49,49,57,57,50,53,0,57,0,0,28,0,42,71,71,0,42,"processed, other quality","processed, backup algorithm","processed, other quality","processed, backup algorithm","processed, backup algorithm","processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, backup algorithm","processed, other quality","climatology fill >31%","climatology fill >31%","climatology fill 21-30%","climatology fill >31%","climatology fill >31%","climatology fill 16-20%","climatology fill 16-20%","climatology fill >31%","climatology fill >31%","climatology fill 16-20%","climatology fill 21-30%","land","land","land","land","land","land","land","land","land","land","land"
"Cheshire_24",1302008,-133202.40599375,5913955.16976425,"h17v03",27,"Moors and heathland",88,97,95,95,4,119,53,97,54,103,94,57,58,57,58,58,49,57,53,57,50,57,0,0,14,0,57,28,71,100,0,0,71,"processed, other quality","processed, backup algorithm","processed, other quality","processed, backup algorithm","processed, backup algorithm","processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, backup algorithm","processed, other quality","climatology fill >31%","climatology fill >31%","climatology fill >31%","climatology fill >31%","climatology fill >31%","climatology fill 16-20%","climatology fill >31%","climatology fill 21-30%","climatology fill >31%","climatology fill 16-20%","climatology fill >31%","land","land","land","land","land","land","land","land","land","land","land"
"Cheshire_24",1302009,-132739.09327725,5913955.16976425,"h17v03",36,"Peat bogs",120,99,97,96,83,119,40,106,117,59,107,53,58,57,58,58,53,57,53,58,53,57,0,0,28,0,14,28,14,100,71,0,28,"processed, other quality","processed, backup algorithm","processed, other quality","processed, backup algorithm","processed, backup algorithm","processed, other quality","processed, other quality","processed, other quality","processed, backup algorithm","processed, other quality","processed, other quality","climatology fill 21-30%","climatology fill >31%","climatology fill >31%","climatology fill >31%","climatology fill >31%","climatology fill 21-30%","climatology fill >31%","climatology fill 21-30%","climatology fill >31%","climatology fill 21-30%","climatology fill >31%","land","land","land","land","land","land","land","land","land","land","land"
"Cheshire_24",1302010,-132275.78056075,5913955.16976425,"h17v03",36,"Peat bogs",140,103,123,99,79,73,73,118,60,81,91,NA,58,57,NA,58,57,53,57,NA,NA,NA,0,0,42,0,28,0,42,71,0,85,57,NA,"processed, backup algorithm","processed, other quality",NA,"processed, backup algorithm","processed, other quality","processed, other quality","processed, other quality",NA,NA,NA,NA,"climatology fill >31%","climatology fill >31%",NA,"climatology fill >31%","climatology fill >31%","climatology fill 21-30%","climatology fill >31%",NA,NA,NA,NA,"land","land",NA,"land","land","land","land",NA,NA,NA
"Cheshire_24",1302011,-131812.46784425,5913955.16976425,"h17v03",36,"Peat bogs",140,89,89,137,93,119,43,111,96,104,100,NA,58,53,54,58,53,53,57,53,NA,NA,14,0,0,0,28,28,28,100,71,0,57,NA,"processed, backup algorithm","processed, other quality","processed, backup algorithm","processed, backup algorithm","processed, other quality","processed, other quality","processed, other quality","processed, other quality",NA,NA,NA,"climatology fill >31%","climatology fill 21-30%","climatology fill 21-30%","climatology fill >31%","climatology fill 21-30%","climatology fill 21-30%","climatology fill >31%","climatology fill 21-30%",NA,NA,NA,"land","land","land","land","land","land","land","land",NA,NA
"Cheshire_24",1302804,-133202.40599375,5913491.85704775,"h17v03",26,"Natural grasslands",123,110,93,99,102,117,97,113,68,87,84,NA,58,NA,58,58,49,57,45,53,57,57,0,0,14,0,14,14,71,100,0,57,14,NA,"processed, backup algorithm",NA,"processed, backup algorithm","processed, backup algorithm","processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, other quality",NA,"climatology fill >31%",NA,"climatology fill >31%","climatology fill >31%","climatology fill 16-20%","climatology fill >31%","climatology fill 11-15%","climatology fill 21-30%","climatology fill >31%","climatology fill >31%",NA,"land",NA,"land","land","land","land","land","land","land","land"
